Customer_ID,Customer_Name,Segment,Region_ID,State,City,Join_Date
CUST-1662,Mark Harris,Consumer,REG-01,Massachusetts,Boston,2023-07-08
CUST-1663,Carol Green,Corporate,REG-01,New York,New York,2022-01-14
CUST-1664,Mark Young,Consumer,REG-03,Georgia,Atlanta,2023-01-11
CUST-1665,Robert Taylor,Consumer,REG-03,Georgia,Atlanta,2024-09-23
CUST-1666,Charles Lewis,Home Office,REG-01,Massachusetts,Boston,2022-06-03
CUST-1667,Nancy Jackson,Corporate,REG-03,Texas,Austin,2024-09-19
CUST-1668,Charles Martin,Consumer,REG-04,Illinois,Chicago,2023-11-27
CUST-1669,Michael Lewis,Consumer,REG-04,Wisconsin,Milwaukee,2024-06-03
CUST-1670,James Scott,Corporate,REG-01,New York,New York,2023-07-15
CUST-1671,Matthew Wilson,Consumer,REG-04,Michigan,Detroit,2022-07-19
CUST-1672,Mark Adams,Consumer,REG-04,Wisconsin,Milwaukee,2022-12-02
CUST-1673,James Thomas,Consumer,REG-02,Arizona,Phoenix,2022-07-18
CUST-1674,Steven Lewis,Consumer,REG-04,Indiana,Indianapolis,2023-03-12
CUST-1675,Emily Lewis,Home Office,REG-02,Oregon,Portland,2022-10-13
CUST-1676,Lisa Lewis,Consumer,REG-01,Massachusetts,Boston,2024-01-18
CUST-1677,Patricia Lopez,Consumer,REG-04,Michigan,Detroit,2024-01-16
CUST-1678,Robert Gonzalez,Consumer,REG-03,Texas,Houston,2022-09-11
CUST-1679,Jane White,Home Office,REG-02,Washington,Seattle,2022-07-02
CUST-1680,Lisa Nelson,Corporate,REG-04,Indiana,Indianapolis,2023-11-05
CUST-1681,Sarah Taylor,Home Office,REG-02,California,San Francisco,2023-06-08
CUST-1682,Betty Nelson,Consumer,REG-04,Indiana,Indianapolis,2024-02-13
CUST-1683,Carol Robinson,Home Office,REG-01,Pennsylvania,Philadelphia,2022-03-10
CUST-1684,William Hernandez,Consumer,REG-02,Colorado,Denver,2023-06-19
CUST-1685,Ashley Rodriguez,Corporate,REG-01,New York,New York,2022-06-03
CUST-1686,Christopher Garcia,Consumer,REG-03,Virginia,Richmond,2024-04-19
CUST-1687,Dorothy King,Consumer,REG-03,Virginia,Richmond,2024-02-17
CUST-1688,Lisa Baker,Consumer,REG-02,California,San Francisco,2022-06-18
CUST-1689,Karen Martin,Consumer,REG-02,Washington,Seattle,2024-02-08
CUST-1690,Lisa Adams,Corporate,REG-01,Massachusetts,Boston,2022-04-16
CUST-1691,Christopher Lee,Home Office,REG-02,Colorado,Denver,2022-01-19
CUST-1692,Jane Anderson,Corporate,REG-02,Arizona,Phoenix,2023-01-27
CUST-1693,William Anderson,Consumer,REG-04,Michigan,Detroit,2023-10-13
CUST-1694,Andrew Wilson,Corporate,REG-04,Wisconsin,Milwaukee,2023-04-22
CUST-1695,Lisa Thomas,Home Office,REG-02,Colorado,Denver,2024-05-03
CUST-1696,Christopher Hall,Home Office,REG-04,Illinois,Chicago,2022-05-09
CUST-1697,Patricia Baker,Corporate,REG-01,New Jersey,Newark,2022-03-27
CUST-1698,Karen Miller,Corporate,REG-02,Arizona,Phoenix,2024-07-08
CUST-1699,Karen Garcia,Consumer,REG-02,Colorado,Denver,2022-02-26
CUST-1700,Kimberly Harris,Consumer,REG-02,Oregon,Portland,2024-04-04
CUST-1701,Helen Anderson,Consumer,REG-03,Texas,Austin,2022-04-20
CUST-1702,Helen Lewis,Consumer,REG-03,Texas,Austin,2022-02-26
CUST-1703,Joshua Gonzalez,Consumer,REG-04,Illinois,Chicago,2022-08-01
CUST-1704,Jane Jackson,Consumer,REG-01,Massachusetts,Boston,2023-08-19
CUST-1705,Margaret Jackson,Consumer,REG-04,Minnesota,Minneapolis,2023-06-26
CUST-1706,Karen Gonzalez,Corporate,REG-03,Texas,Austin,2022-07-05
CUST-1707,Patricia Scott,Consumer,REG-01,New York,New York,2024-04-15
CUST-1708,Charles Jackson,Consumer,REG-03,Texas,Austin,2022-10-06
CUST-1709,Michelle Smith,Consumer,REG-02,Colorado,Denver,2024-06-22
CUST-1710,Donna Jones,Consumer,REG-02,Colorado,Denver,2022-12-05
CUST-1711,Mark Williams,Home Office,REG-03,Texas,Austin,2022-09-07
CUST-1712,Lisa Johnson,Consumer,REG-04,Michigan,Detroit,2023-08-12
CUST-1713,Ashley Lee,Corporate,REG-03,North Carolina,Charlotte,2024-06-21
CUST-1714,Patricia Lewis,Corporate,REG-04,Wisconsin,Milwaukee,2022-11-25
CUST-1715,Helen Hernandez,Home Office,REG-01,Pennsylvania,Philadelphia,2022-11-26
CUST-1716,Joseph Hernandez,Consumer,REG-03,Georgia,Atlanta,2023-02-20
CUST-1717,Margaret Hernandez,Consumer,REG-01,New York,New York,2024-06-18
CUST-1718,William Lewis,Home Office,REG-03,North Carolina,Charlotte,2024-05-02
CUST-1719,Anthony Adams,Consumer,REG-03,Florida,Miami,2022-05-24
CUST-1720,Betty Brown,Corporate,REG-03,North Carolina,Charlotte,2024-05-23
CUST-1721,Matthew Anderson,Consumer,REG-04,Illinois,Chicago,2024-01-02
CUST-1722,Robert Anderson,Consumer,REG-04,Wisconsin,Milwaukee,2022-11-08
CUST-1723,Margaret Jones,Home Office,REG-02,Colorado,Denver,2023-09-07
CUST-1724,Sandra Martinez,Home Office,REG-04,Minnesota,Minneapolis,2023-06-29
CUST-1725,James Garcia,Home Office,REG-03,Texas,Austin,2023-11-14
CUST-1726,Richard Baker,Consumer,REG-01,Pennsylvania,Philadelphia,2022-07-01
CUST-1727,Karen Anderson,Home Office,REG-03,Texas,Austin,2024-04-27
CUST-1728,Joshua Scott,Home Office,REG-04,Michigan,Detroit,2023-02-24
CUST-1729,Ashley Williams,Corporate,REG-01,Massachusetts,Boston,2024-07-27
CUST-1730,Margaret Wright,Corporate,REG-04,Minnesota,Minneapolis,2023-03-01
CUST-1731,Richard Walker,Consumer,REG-04,Wisconsin,Milwaukee,2022-03-10
CUST-1732,Paul Smith,Consumer,REG-02,California,Los Angeles,2023-01-03
CUST-1733,Anthony Harris,Corporate,REG-02,Arizona,Phoenix,2024-07-23
CUST-1734,Patricia Baker,Corporate,REG-04,Illinois,Chicago,2022-02-28
CUST-1735,Robert Brown,Consumer,REG-02,California,Los Angeles,2023-04-17
CUST-1736,Joshua Young,Consumer,REG-03,Florida,Miami,2024-03-21
CUST-1737,Paul Harris,Consumer,REG-02,California,Los Angeles,2023-01-02
CUST-1738,Joseph Hernandez,Consumer,REG-04,Wisconsin,Milwaukee,2024-07-14
CUST-1739,Andrew Williams,Corporate,REG-02,California,San Francisco,2024-01-24
CUST-1740,Lisa Lopez,Consumer,REG-03,Georgia,Atlanta,2023-02-19
CUST-1741,Daniel White,Consumer,REG-04,Minnesota,Minneapolis,2024-07-05
CUST-1742,Richard Martin,Consumer,REG-01,Pennsylvania,Philadelphia,2023-02-18
CUST-1743,Donna Thomas,Consumer,REG-04,Wisconsin,Milwaukee,2024-03-30
CUST-1744,Charles Davis,Consumer,REG-01,New Jersey,Newark,2023-05-22
CUST-1745,Paul Johnson,Consumer,REG-02,California,San Francisco,2022-10-24
CUST-1746,Joseph Adams,Home Office,REG-02,California,San Francisco,2022-12-24
CUST-1747,Anthony Lopez,Consumer,REG-04,Illinois,Chicago,2024-01-13
CUST-1748,Sandra Lopez,Corporate,REG-01,New York,New York,2022-05-25
CUST-1749,David Young,Consumer,REG-04,Indiana,Indianapolis,2023-07-29
CUST-1750,Charles Scott,Corporate,REG-01,New York,New York,2023-03-22
CUST-1751,Mark Scott,Consumer,REG-02,Arizona,Phoenix,2024-04-04
CUST-1752,John Davis,Consumer,REG-01,New Jersey,Newark,2022-05-07
CUST-1753,Michelle Gonzalez,Consumer,REG-02,Arizona,Phoenix,2022-01-25
CUST-1754,Nancy Jones,Consumer,REG-02,Arizona,Phoenix,2022-02-26
CUST-1755,Mark Thompson,Consumer,REG-01,Ohio,Cleveland,2023-01-22
CUST-1756,Christopher King,Consumer,REG-03,Texas,Houston,2023-10-01
CUST-1757,Kenneth White,Consumer,REG-01,Massachusetts,Boston,2024-09-07
CUST-1758,Daniel Miller,Consumer,REG-01,New York,New York,2023-08-22
CUST-1759,Robert Martin,Corporate,REG-03,Florida,Miami,2023-05-19
CUST-1760,James White,Corporate,REG-03,Texas,Austin,2023-07-29
CUST-1761,Andrew Thompson,Corporate,REG-03,Texas,Austin,2023-01-08
CUST-1762,James Martin,Home Office,REG-04,Minnesota,Minneapolis,2023-01-23
CUST-1763,Kenneth Clark,Home Office,REG-04,Wisconsin,Milwaukee,2023-12-29
CUST-1764,Mark Rodriguez,Consumer,REG-04,Minnesota,Minneapolis,2022-05-26
CUST-1765,Charles Anderson,Consumer,REG-02,Washington,Seattle,2023-09-03
CUST-1766,Daniel Martin,Home Office,REG-04,Wisconsin,Milwaukee,2022-09-22
CUST-1767,Richard Walker,Consumer,REG-01,Pennsylvania,Philadelphia,2023-12-27
CUST-1768,Anthony Thompson,Consumer,REG-04,Illinois,Chicago,2023-12-26
CUST-1769,John Wilson,Consumer,REG-03,Virginia,Richmond,2022-04-13
CUST-1770,Amanda Jackson,Corporate,REG-04,Indiana,Indianapolis,2024-01-02
CUST-1771,Donna Adams,Home Office,REG-02,Oregon,Portland,2023-08-07
CUST-1772,Donald Wright,Consumer,REG-02,Oregon,Portland,2022-02-07
CUST-1773,Robert Rodriguez,Consumer,REG-03,Florida,Miami,2023-07-01
CUST-1774,Donna Jones,Consumer,REG-02,Oregon,Portland,2022-06-16
CUST-1775,Carol Clark,Home Office,REG-02,Washington,Seattle,2023-12-19
CUST-1776,Amanda Young,Consumer,REG-04,Minnesota,Minneapolis,2023-11-09
CUST-1777,Emily Hernandez,Consumer,REG-01,New York,New York,2022-12-17
CUST-1778,Lisa Jones,Corporate,REG-02,Arizona,Phoenix,2023-01-15
CUST-1779,Lisa Adams,Consumer,REG-02,Arizona,Phoenix,2022-04-18
CUST-1780,Thomas Brown,Consumer,REG-01,Pennsylvania,Philadelphia,2022-09-09
CUST-1781,Kimberly Wright,Consumer,REG-02,Colorado,Denver,2022-11-10
CUST-1782,Paul Hernandez,Consumer,REG-02,Colorado,Denver,2023-02-20
CUST-1783,Michael Williams,Consumer,REG-02,Washington,Seattle,2023-08-02
CUST-1784,Lisa Perez,Consumer,REG-03,North Carolina,Charlotte,2023-01-11
CUST-1785,Jane Brown,Consumer,REG-04,Illinois,Chicago,2022-02-21
CUST-1786,Sarah Thompson,Consumer,REG-02,California,Los Angeles,2024-01-01
CUST-1787,Joseph Thompson,Consumer,REG-02,Oregon,Portland,2022-06-01
CUST-1788,Margaret Williams,Consumer,REG-01,Pennsylvania,Philadelphia,2023-04-24
CUST-1789,Matthew Nelson,Consumer,REG-02,Arizona,Phoenix,2022-05-21
CUST-1790,Anthony Miller,Corporate,REG-04,Illinois,Chicago,2022-12-21
CUST-1791,Thomas Johnson,Consumer,REG-04,Michigan,Detroit,2024-03-30
CUST-1792,Nancy Lewis,Consumer,REG-03,Florida,Miami,2022-08-15
CUST-1793,Lisa Harris,Home Office,REG-03,North Carolina,Charlotte,2024-03-19
CUST-1794,Lisa Taylor,Home Office,REG-01,New York,New York,2022-02-09
CUST-1795,Michelle King,Consumer,REG-01,Massachusetts,Boston,2023-06-07
CUST-1796,James Wilson,Corporate,REG-02,Washington,Seattle,2023-12-13
CUST-1797,Donald Martinez,Consumer,REG-01,Massachusetts,Boston,2022-03-11
CUST-1798,Helen White,Consumer,REG-02,California,Los Angeles,2023-01-31
CUST-1799,James Adams,Home Office,REG-03,Virginia,Richmond,2024-06-11
CUST-1800,Daniel Robinson,Corporate,REG-02,California,San Francisco,2022-08-02
CUST-1801,Carol Clark,Consumer,REG-01,Ohio,Cleveland,2023-08-07
CUST-1802,Ashley Sanchez,Consumer,REG-03,North Carolina,Charlotte,2024-09-25
CUST-1803,Donna Baker,Consumer,REG-01,Pennsylvania,Philadelphia,2023-04-24
CUST-1804,Karen Hernandez,Consumer,REG-04,Wisconsin,Milwaukee,2022-03-23
CUST-1805,Daniel Sanchez,Consumer,REG-02,Washington,Seattle,2023-09-02
CUST-1806,Nancy Johnson,Consumer,REG-01,Pennsylvania,Philadelphia,2024-04-16
CUST-1807,Nancy Adams,Corporate,REG-04,Minnesota,Minneapolis,2024-05-08
CUST-1808,Betty Robinson,Consumer,REG-03,Texas,Austin,2023-07-13
CUST-1809,Kenneth Jones,Home Office,REG-02,Colorado,Denver,2024-06-29
CUST-1810,Helen Lewis,Consumer,REG-03,Texas,Houston,2023-07-30
CUST-1811,Mark Adams,Home Office,REG-03,North Carolina,Charlotte,2023-01-07
CUST-1812,William Sanchez,Home Office,REG-03,Florida,Miami,2024-09-19
CUST-1813,Christopher Adams,Home Office,REG-02,California,San Francisco,2023-08-26
CUST-1814,Andrew Martinez,Corporate,REG-03,Texas,Houston,2023-03-23
CUST-1815,Margaret King,Corporate,REG-03,Texas,Houston,2022-10-08
CUST-1816,Kenneth White,Consumer,REG-03,Texas,Austin,2022-07-29
CUST-1817,Karen Jones,Home Office,REG-02,Oregon,Portland,2022-08-18
CUST-1818,Donald Wilson,Consumer,REG-04,Minnesota,Minneapolis,2022-02-18
CUST-1819,Sarah Williams,Consumer,REG-02,California,San Francisco,2023-12-02
CUST-1820,Christopher Lewis,Corporate,REG-04,Michigan,Detroit,2023-08-07
CUST-1821,David Hernandez,Corporate,REG-01,Ohio,Cleveland,2022-09-16
CUST-1822,Donald Taylor,Consumer,REG-03,Florida,Miami,2022-05-29
CUST-1823,Jane Robinson,Corporate,REG-02,Arizona,Phoenix,2022-12-24
CUST-1824,Matthew Martinez,Consumer,REG-01,Ohio,Cleveland,2022-07-18
CUST-1825,Kenneth Lopez,Consumer,REG-02,Colorado,Denver,2023-03-24
CUST-1826,Carol Garcia,Corporate,REG-03,Texas,Austin,2022-09-06
CUST-1827,Mark Rodriguez,Consumer,REG-02,California,San Francisco,2024-03-07
CUST-1828,Michelle Scott,Consumer,REG-02,Colorado,Denver,2022-12-08
CUST-1829,James Gonzalez,Consumer,REG-01,New Jersey,Newark,2023-03-08
CUST-1830,Kenneth Young,Corporate,REG-01,New York,New York,2022-03-14
CUST-1831,Anthony Harris,Home Office,REG-01,Pennsylvania,Philadelphia,2024-03-27
CUST-1832,Nancy Walker,Corporate,REG-01,Ohio,Cleveland,2023-07-08
CUST-1833,James Scott,Consumer,REG-02,Arizona,Phoenix,2024-04-13
CUST-1834,Matthew Rodriguez,Home Office,REG-01,Massachusetts,Boston,2023-03-02
CUST-1835,Matthew Williams,Corporate,REG-02,Arizona,Phoenix,2023-07-19
CUST-1836,Jane Jackson,Corporate,REG-04,Minnesota,Minneapolis,2023-02-08
CUST-1837,Kimberly Harris,Consumer,REG-01,New York,New York,2022-07-28
CUST-1838,John Hall,Consumer,REG-03,Virginia,Richmond,2024-04-02
CUST-1839,William Harris,Consumer,REG-04,Minnesota,Minneapolis,2024-07-10
CUST-1840,Joseph Smith,Consumer,REG-02,Washington,Seattle,2023-06-20
CUST-1841,Nancy Scott,Home Office,REG-04,Indiana,Indianapolis,2024-09-03
CUST-1842,Richard Moore,Corporate,REG-02,Washington,Seattle,2023-12-06
CUST-1843,Richard Lewis,Consumer,REG-03,North Carolina,Charlotte,2023-04-28
CUST-1844,Joseph Wilson,Consumer,REG-02,California,Los Angeles,2022-06-27
CUST-1845,Daniel Davis,Consumer,REG-03,Georgia,Atlanta,2022-01-07
CUST-1846,Patricia Sanchez,Consumer,REG-03,Texas,Austin,2024-06-13
CUST-1847,James Allen,Home Office,REG-02,Colorado,Denver,2023-11-07
CUST-1848,Helen Walker,Consumer,REG-04,Indiana,Indianapolis,2022-04-22
CUST-1849,Betty Scott,Consumer,REG-01,Massachusetts,Boston,2023-08-18
CUST-1850,John Jones,Consumer,REG-02,Washington,Seattle,2022-04-19
CUST-1851,Ashley Scott,Consumer,REG-04,Wisconsin,Milwaukee,2022-06-30
CUST-1852,Donna Moore,Corporate,REG-02,California,San Francisco,2022-01-21
CUST-1853,Andrew Adams,Consumer,REG-01,Massachusetts,Boston,2023-08-20
CUST-1854,Thomas Moore,Consumer,REG-03,Texas,Houston,2023-04-24
CUST-1855,Sandra Green,Consumer,REG-04,Indiana,Indianapolis,2024-05-14
CUST-1856,Margaret Adams,Consumer,REG-03,Georgia,Atlanta,2023-05-29
CUST-1857,Charles Green,Corporate,REG-04,Wisconsin,Milwaukee,2023-06-25
CUST-1858,James Thomas,Consumer,REG-03,North Carolina,Charlotte,2022-12-03
CUST-1859,Helen Wilson,Home Office,REG-01,Ohio,Cleveland,2022-12-28
CUST-1860,Robert Sanchez,Consumer,REG-02,California,Los Angeles,2023-07-28
CUST-1861,Mark Thomas,Consumer,REG-02,California,San Francisco,2022-06-06
CUST-1862,Richard Perez,Consumer,REG-02,California,Los Angeles,2024-08-02
CUST-1863,Kimberly Moore,Home Office,REG-03,Florida,Miami,2023-09-18
CUST-1864,Kenneth Jackson,Home Office,REG-04,Michigan,Detroit,2022-04-22
CUST-1865,Matthew Baker,Consumer,REG-03,Virginia,Richmond,2024-05-14
CUST-1866,Nancy Green,Consumer,REG-02,Oregon,Portland,2024-06-19
CUST-1867,David Young,Consumer,REG-02,California,Los Angeles,2023-09-30
CUST-1868,Michael Hall,Consumer,REG-01,Pennsylvania,Philadelphia,2023-04-19
CUST-1869,Betty Rodriguez,Consumer,REG-02,Washington,Seattle,2023-03-06
CUST-1870,Emily Clark,Corporate,REG-03,Georgia,Atlanta,2023-11-06
CUST-1871,Daniel Rodriguez,Consumer,REG-02,California,Los Angeles,2022-06-21
CUST-1872,Donald Johnson,Consumer,REG-01,Ohio,Cleveland,2022-02-27
CUST-1873,Karen Clark,Corporate,REG-02,Arizona,Phoenix,2024-06-04
CUST-1874,Michael Taylor,Consumer,REG-01,Ohio,Cleveland,2022-07-17
CUST-1875,Lisa Scott,Corporate,REG-03,Texas,Austin,2024-09-12
CUST-1876,Donna Lopez,Corporate,REG-04,Wisconsin,Milwaukee,2022-10-05
CUST-1877,Betty Hall,Consumer,REG-01,New York,New York,2022-04-25
CUST-1878,Carol Nelson,Home Office,REG-01,Pennsylvania,Philadelphia,2023-12-20
CUST-1879,Jessica Thompson,Consumer,REG-04,Michigan,Detroit,2022-01-27
CUST-1880,Charles Perez,Consumer,REG-01,New York,New York,2024-09-05
CUST-1881,Ashley Thompson,Consumer,REG-04,Michigan,Detroit,2024-05-13
CUST-1882,Lisa Garcia,Consumer,REG-04,Minnesota,Minneapolis,2024-08-22
CUST-1883,Patricia Jones,Consumer,REG-01,New Jersey,Newark,2023-11-04
CUST-1884,Daniel Sanchez,Consumer,REG-02,Colorado,Denver,2024-03-08
CUST-1885,Patricia Moore,Corporate,REG-01,Massachusetts,Boston,2023-11-19
CUST-1886,John Baker,Consumer,REG-02,Arizona,Phoenix,2022-02-19
CUST-1887,Kenneth Harris,Corporate,REG-01,New Jersey,Newark,2024-04-21
CUST-1888,Thomas Perez,Consumer,REG-02,Arizona,Phoenix,2022-09-03
CUST-1889,Sarah Lewis,Consumer,REG-03,Virginia,Richmond,2022-10-05
CUST-1890,Daniel Davis,Consumer,REG-01,Ohio,Cleveland,2023-12-26
CUST-1891,Karen Rodriguez,Consumer,REG-02,California,Los Angeles,2024-02-20
CUST-1892,Paul Wright,Consumer,REG-03,Texas,Austin,2023-09-24
CUST-1893,Sarah Thompson,Consumer,REG-03,Texas,Houston,2023-01-07
CUST-1894,Lisa Jones,Home Office,REG-01,New Jersey,Newark,2024-08-22
CUST-1895,John Robinson,Consumer,REG-01,Massachusetts,Boston,2023-06-08
CUST-1896,Joseph Johnson,Consumer,REG-04,Indiana,Indianapolis,2023-02-10
CUST-1897,Andrew Martinez,Corporate,REG-02,Colorado,Denver,2024-07-19
CUST-1898,Richard Young,Consumer,REG-03,Texas,Austin,2024-08-02
CUST-1899,Helen Johnson,Consumer,REG-02,Arizona,Phoenix,2023-06-27
CUST-1900,Joshua Lewis,Home Office,REG-02,Arizona,Phoenix,2024-02-07
CUST-1901,Matthew Smith,Consumer,REG-02,California,San Francisco,2024-07-02
CUST-1902,Robert Baker,Corporate,REG-01,New York,New York,2023-02-09
CUST-1903,Anthony Miller,Consumer,REG-04,Wisconsin,Milwaukee,2023-06-24
CUST-1904,Thomas Nelson,Consumer,REG-03,Georgia,Atlanta,2022-08-19
CUST-1905,Lisa Johnson,Consumer,REG-02,Arizona,Phoenix,2022-03-10
CUST-1906,Robert Lopez,Home Office,REG-03,Florida,Miami,2024-08-19
CUST-1907,Dorothy Young,Corporate,REG-02,Arizona,Phoenix,2023-11-08
CUST-1908,Nancy Young,Consumer,REG-01,Massachusetts,Boston,2024-09-26
CUST-1909,Anthony King,Consumer,REG-01,Ohio,Cleveland,2022-02-27
CUST-1910,David Lopez,Consumer,REG-03,North Carolina,Charlotte,2022-02-07
CUST-1911,Carol Clark,Consumer,REG-04,Michigan,Detroit,2023-03-30
CUST-1912,Michael Sanchez,Consumer,REG-01,Ohio,Cleveland,2024-07-03
CUST-1913,Lisa Clark,Consumer,REG-03,Georgia,Atlanta,2023-08-29
CUST-1914,David Wright,Corporate,REG-01,New York,New York,2023-11-18
CUST-1915,Michael White,Consumer,REG-04,Illinois,Chicago,2022-07-19
CUST-1916,Dorothy White,Consumer,REG-02,Oregon,Portland,2022-11-28
CUST-1917,Joseph Adams,Home Office,REG-04,Wisconsin,Milwaukee,2023-10-11
CUST-1918,Joshua Gonzalez,Consumer,REG-01,New Jersey,Newark,2023-05-22
CUST-1919,Helen Hernandez,Consumer,REG-03,North Carolina,Charlotte,2022-08-02
CUST-1920,Michelle Wilson,Home Office,REG-01,Massachusetts,Boston,2024-02-14
CUST-1921,Emily Lewis,Consumer,REG-03,Florida,Miami,2023-04-19
CUST-1922,Donna Perez,Corporate,REG-02,California,Los Angeles,2024-03-11
CUST-1923,Matthew Lopez,Home Office,REG-01,Pennsylvania,Philadelphia,2024-09-03
CUST-1924,Sandra Perez,Consumer,REG-03,North Carolina,Charlotte,2022-12-25
CUST-1925,Joseph Jackson,Consumer,REG-02,California,Los Angeles,2024-01-13
CUST-1926,Joshua Jackson,Corporate,REG-04,Minnesota,Minneapolis,2024-08-07
CUST-1927,Thomas Thompson,Consumer,REG-03,North Carolina,Charlotte,2023-06-30
CUST-1928,Carol Clark,Consumer,REG-02,Colorado,Denver,2023-06-07
CUST-1929,Anthony Moore,Consumer,REG-01,New York,New York,2023-08-15
CUST-1930,James Moore,Home Office,REG-04,Wisconsin,Milwaukee,2024-03-13
CUST-1931,Christopher Scott,Consumer,REG-04,Illinois,Chicago,2022-05-14
CUST-1932,Dorothy Robinson,Corporate,REG-02,California,Los Angeles,2023-08-27
CUST-1933,Kenneth Williams,Consumer,REG-03,Texas,Houston,2023-07-21
CUST-1934,John Green,Consumer,REG-02,Colorado,Denver,2022-01-26
CUST-1935,Sandra Davis,Consumer,REG-02,Washington,Seattle,2024-09-17
CUST-1936,Mark Allen,Consumer,REG-04,Wisconsin,Milwaukee,2024-02-07
CUST-1937,Dorothy Robinson,Consumer,REG-04,Wisconsin,Milwaukee,2022-12-04
CUST-1938,Donna Green,Corporate,REG-04,Indiana,Indianapolis,2022-11-16
CUST-1939,Jessica White,Corporate,REG-02,Washington,Seattle,2024-07-14
CUST-1940,Nancy King,Consumer,REG-03,Texas,Houston,2023-05-11
CUST-1941,Kimberly Scott,Corporate,REG-03,Georgia,Atlanta,2023-06-11
CUST-1942,Donald Green,Consumer,REG-01,Massachusetts,Boston,2023-09-11
CUST-1943,Patricia Johnson,Corporate,REG-04,Wisconsin,Milwaukee,2022-08-02
CUST-1944,Kenneth Gonzalez,Corporate,REG-03,Florida,Miami,2024-07-12
CUST-1945,Jane Garcia,Home Office,REG-01,Massachusetts,Boston,2023-03-15
CUST-1946,Sandra Wilson,Corporate,REG-03,Florida,Miami,2023-12-04
CUST-1947,Lisa Williams,Consumer,REG-02,Oregon,Portland,2022-03-16
CUST-1948,Kimberly Clark,Corporate,REG-03,Florida,Miami,2023-07-14
CUST-1949,Amanda Lopez,Consumer,REG-04,Michigan,Detroit,2022-05-31
CUST-1950,Joseph Jones,Consumer,REG-02,California,Los Angeles,2023-09-25
CUST-1951,Margaret Green,Corporate,REG-02,California,Los Angeles,2024-08-25
CUST-1952,Thomas Young,Consumer,REG-02,Arizona,Phoenix,2022-03-08
CUST-1953,Lisa Scott,Corporate,REG-02,California,San Francisco,2023-02-03
CUST-1954,Daniel Perez,Consumer,REG-03,Virginia,Richmond,2022-06-05
CUST-1955,Sandra Hall,Corporate,REG-02,Arizona,Phoenix,2023-01-06
CUST-1956,Dorothy Miller,Consumer,REG-04,Minnesota,Minneapolis,2024-06-06
CUST-1957,Dorothy Baker,Corporate,REG-03,Florida,Miami,2022-08-02
CUST-1958,Dorothy Smith,Home Office,REG-04,Illinois,Chicago,2022-12-29
CUST-1959,Nancy Nelson,Corporate,REG-03,North Carolina,Charlotte,2023-11-05
CUST-1960,William Lee,Consumer,REG-04,Minnesota,Minneapolis,2022-02-11
CUST-1961,Nancy Jackson,Consumer,REG-04,Michigan,Detroit,2022-04-28
CUST-1962,Jessica Brown,Consumer,REG-01,New York,New York,2022-11-01
CUST-1963,Paul Hall,Consumer,REG-03,Texas,Austin,2023-03-17
CUST-1964,Ashley Wright,Consumer,REG-04,Wisconsin,Milwaukee,2024-07-23
CUST-1965,Kimberly Walker,Consumer,REG-01,Massachusetts,Boston,2023-05-01
CUST-1966,Emily Jackson,Consumer,REG-01,New Jersey,Newark,2022-07-16
CUST-1967,Michael Young,Consumer,REG-02,Oregon,Portland,2023-08-18
CUST-1968,William Nelson,Home Office,REG-03,North Carolina,Charlotte,2023-03-31
CUST-1969,Paul Thompson,Corporate,REG-04,Indiana,Indianapolis,2022-07-29
CUST-1970,Matthew Thomas,Consumer,REG-03,Florida,Miami,2023-09-08
CUST-1971,Karen Brown,Consumer,REG-03,Georgia,Atlanta,2022-08-01
CUST-1972,Sandra Sanchez,Home Office,REG-03,Virginia,Richmond,2022-01-22
CUST-1973,Michael Green,Home Office,REG-03,Texas,Austin,2023-12-17
CUST-1974,Sarah Nelson,Home Office,REG-03,Virginia,Richmond,2022-09-15
CUST-1975,Robert Johnson,Consumer,REG-02,California,San Francisco,2022-08-24
CUST-1976,Jessica Green,Corporate,REG-01,New Jersey,Newark,2022-05-07
CUST-1977,Joshua Thompson,Consumer,REG-01,Pennsylvania,Philadelphia,2023-05-15
CUST-1978,Steven Nelson,Consumer,REG-01,New York,New York,2022-10-25
CUST-1979,Paul Rodriguez,Consumer,REG-03,Texas,Austin,2022-07-18
CUST-1980,Richard White,Corporate,REG-03,Georgia,Atlanta,2023-12-03
CUST-1981,Dorothy Wright,Consumer,REG-03,Florida,Miami,2023-11-06
CUST-1982,Kenneth Garcia,Consumer,REG-03,Georgia,Atlanta,2024-03-18
CUST-1983,Paul Allen,Corporate,REG-03,Texas,Houston,2022-06-10
CUST-1984,Michelle Perez,Consumer,REG-04,Illinois,Chicago,2024-09-15
CUST-1985,Joseph Lopez,Consumer,REG-01,Massachusetts,Boston,2024-02-13
CUST-1986,Joseph Smith,Consumer,REG-03,Virginia,Richmond,2023-01-27
CUST-1987,Karen Rodriguez,Home Office,REG-03,Florida,Miami,2022-01-12
CUST-1988,Karen Clark,Consumer,REG-01,Pennsylvania,Philadelphia,2023-03-22
CUST-1989,Andrew Adams,Consumer,REG-02,California,Los Angeles,2022-02-25
CUST-1990,Emily Hall,Corporate,REG-03,North Carolina,Charlotte,2022-06-29
CUST-1991,Donald Baker,Corporate,REG-04,Wisconsin,Milwaukee,2022-03-21
CUST-1992,James Lee,Consumer,REG-04,Illinois,Chicago,2023-07-24
