Customer_ID,Customer_Name,Segment,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Product_Name,Category,Subcategory,Region,State,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Return_Status,Return_Reason
CUST-2732,Richard White,Consumer,ORD-15088,2024-04-30,2024-05-01,First Class,PROD-1422,File Drawer Storage Box Gen-4,Office Supplies,Storage,South,Georgia,Atlanta,1,484.47,0.4,290.68,356.05,-65.37,Returned,Defective
CUST-2732,Richard White,Consumer,ORD-15088,2024-04-30,2024-05-01,First Class,PROD-1266,Webcam 1080p Gen-4,Technology,Accessories,South,Georgia,Atlanta,1,492.22,0.0,492.22,442.42,49.8,Returned,Defective
CUST-1655,Nancy Martin,Consumer,ORD-15089,2024-01-07,2024-01-11,Standard Class,PROD-1311,Colored Pencils 48-Pack Gen-5,Office Supplies,Art,South,Texas,Austin,3,449.38,0.0,1348.14,1113.59,234.55,Delivered,
CUST-2649,Sandra Williams,Consumer,ORD-15090,2024-09-05,2024-09-05,Same Day,PROD-1116,Heavy Duty Paper Shredder Gen-4,Technology,Machines,West,California,San Francisco,3,55.97,0.0,167.91,137.73,30.18,Delivered,
CUST-1099,Joseph Martin,Consumer,ORD-15091,2024-05-13,2024-05-20,Standard Class,PROD-1124,Sketchbook Spiral Bound Gen-5,Office Supplies,Art,Central,Wisconsin,Milwaukee,5,747.41,0.15,3176.49,2523.85,652.64,Delivered,
CUST-1099,Joseph Martin,Consumer,ORD-15091,2024-05-13,2024-05-20,Standard Class,PROD-1180,Index Dividers 8-Tab Gen-4,Office Supplies,Binders,Central,Wisconsin,Milwaukee,1,153.69,0.0,153.69,95.44,58.25,Delivered,
CUST-2704,Helen Lewis,Consumer,ORD-15092,2024-06-20,2024-06-26,Standard Class,PROD-1459,HP LaserJet Enterprise Gen-5,Technology,Copiers,West,Oregon,Portland,3,18.24,0.0,54.72,32.25,22.47,Delivered,
CUST-2437,Sandra Martinez,Consumer,ORD-15093,2025-06-13,2025-06-18,Standard Class,PROD-1080,3D Printer Pro Gen-2,Technology,Machines,West,Colorado,Denver,1,511.14,0.0,511.14,377.35,133.79,Delivered,
CUST-2973,Margaret Brown,Consumer,ORD-15094,2024-12-20,2024-12-25,Standard Class,PROD-1467,Sticky Notes 3x3 Pack Gen-2,Office Supplies,Paper,West,Oregon,Portland,2,735.95,0.15,1251.12,865.9,385.22,Delivered,
CUST-2973,Margaret Brown,Consumer,ORD-15094,2024-12-20,2024-12-25,Standard Class,PROD-1315,Window Business Envelopes Gen-5,Office Supplies,Envelopes,West,Oregon,Portland,3,633.16,0.05,1804.51,1065.24,739.27,Delivered,
CUST-2973,Margaret Brown,Consumer,ORD-15094,2024-12-20,2024-12-25,Standard Class,PROD-1002,Samsung Galaxy S24 Model Classic,Technology,Phones,West,Oregon,Portland,2,479.29,0.0,958.58,671.0,287.58,Delivered,
CUST-2973,Margaret Brown,Consumer,ORD-15094,2024-12-20,2024-12-25,Standard Class,PROD-1239,Heavy Duty Paper Shredder Gen-5,Technology,Machines,West,Oregon,Portland,2,323.88,0.0,647.76,420.64,227.12,Delivered,
CUST-2431,Ashley Green,Corporate,ORD-15095,2025-03-13,2025-03-17,Standard Class,PROD-1454,USB Flash Drive 128GB Gen-5,Technology,Accessories,South,Florida,Miami,2,93.24,0.2,149.18,103.2,45.98,Delivered,
CUST-2431,Ashley Green,Corporate,ORD-15095,2025-03-13,2025-03-17,Standard Class,PROD-1236,iPhone SE Gen-5,Technology,Phones,South,Florida,Miami,2,468.66,0.4,562.39,730.17,-167.78,Delivered,
CUST-1236,Jessica Lewis,Consumer,ORD-15096,2025-03-11,2025-03-13,Second Class,PROD-1335,Executive Leather Chair Gen-2,Furniture,Chairs,West,California,Los Angeles,1,389.6,0.3,272.72,209.11,63.61,Delivered,
CUST-1236,Jessica Lewis,Consumer,ORD-15096,2025-03-11,2025-03-13,Second Class,PROD-1346,Acrylic Paint Set 24-Colors Gen-5,Office Supplies,Art,West,California,Los Angeles,1,780.93,0.15,663.79,482.55,181.24,Delivered,
CUST-1236,Jessica Lewis,Consumer,ORD-15096,2025-03-11,2025-03-13,Second Class,PROD-1260,iPhone 15 Pro Gen-2,Technology,Phones,West,California,Los Angeles,1,403.0,0.2,322.4,303.08,19.32,Delivered,
CUST-1236,Jessica Lewis,Consumer,ORD-15096,2025-03-11,2025-03-13,Second Class,PROD-1076,Catalog Envelopes Pack Model X,Office Supplies,Envelopes,West,California,Los Angeles,3,51.44,0.1,138.89,84.87,54.02,Delivered,
CUST-1249,John Wilson,Consumer,ORD-15097,2026-05-11,2026-05-11,Same Day,PROD-1083,A4 Copy Paper Ream Gen-2,Office Supplies,Paper,East,Massachusetts,Boston,2,263.42,0.0,526.84,297.82,229.02,Delivered,
CUST-1249,John Wilson,Consumer,ORD-15097,2026-05-11,2026-05-11,Same Day,PROD-1371,Dual Tip Brush Pens Gen-4,Office Supplies,Art,East,Massachusetts,Boston,3,514.9,0.0,1544.7,1241.58,303.12,Delivered,
CUST-1892,Paul Wright,Consumer,ORD-15098,2026-01-14,2026-01-14,Same Day,PROD-1487,L-Shaped Corner Desk Gen-5,Furniture,Tables,South,Texas,Austin,4,633.01,0.3,1772.43,1862.4,-89.97,Delivered,
CUST-1892,Paul Wright,Consumer,ORD-15098,2026-01-14,2026-01-14,Same Day,PROD-1262,Wall Clock Modern Gen-2,Furniture,Furnishings,South,Texas,Austin,1,535.38,0.2,428.3,324.59,103.71,Delivered,
CUST-1892,Paul Wright,Consumer,ORD-15098,2026-01-14,2026-01-14,Same Day,PROD-1363,LED Desk Lamp USB Gen-2,Furniture,Furnishings,South,Texas,Austin,2,364.53,0.4,437.44,578.17,-140.73,Delivered,
CUST-1892,Paul Wright,Consumer,ORD-15098,2026-01-14,2026-01-14,Same Day,PROD-1093,Folding Work Bench Gen-5,Furniture,Tables,South,Texas,Austin,2,364.26,0.2,582.82,667.25,-84.43,Delivered,
CUST-2212,Matthew Smith,Consumer,ORD-15099,2024-05-26,2024-06-02,Standard Class,PROD-1197,Drafting Table Adjustable Gen-3,Furniture,Tables,West,Washington,Seattle,2,682.15,0.0,1364.3,724.12,640.18,Delivered,
CUST-2952,Michael Anderson,Corporate,ORD-15100,2024-06-28,2024-06-29,First Class,PROD-1206,Cricut Cutting Machine Gen-2,Technology,Machines,West,Colorado,Denver,1,79.42,0.2,63.54,43.57,19.97,Delivered,
CUST-2952,Michael Anderson,Corporate,ORD-15100,2024-06-28,2024-06-29,First Class,PROD-1457,Ricoh IM C3000 Gen-3,Technology,Copiers,West,Colorado,Denver,3,613.85,0.1,1657.4,1091.61,565.79,Delivered,
CUST-2952,Michael Anderson,Corporate,ORD-15100,2024-06-28,2024-06-29,First Class,PROD-1084,Drawer Organizer Tray Gen-4,Office Supplies,Storage,West,Colorado,Denver,2,545.28,0.15,926.98,551.62,375.36,Delivered,
CUST-1509,Ashley Harris,Home Office,ORD-15101,2024-10-23,2024-10-27,Second Class,PROD-1343,Index Dividers 8-Tab Gen-3,Office Supplies,Binders,East,New York,New York,4,446.87,0.0,1787.48,1267.52,519.96,Delivered,
CUST-1509,Ashley Harris,Home Office,ORD-15101,2024-10-23,2024-10-27,Second Class,PROD-1052,Monitor Mount Arm Model Elite,Furniture,Furnishings,East,New York,New York,1,32.14,0.4,19.28,17.68,1.6,Delivered,
CUST-1509,Ashley Harris,Home Office,ORD-15101,2024-10-23,2024-10-27,Second Class,PROD-1165,Canon ImageRUNNER Gen-5,Technology,Copiers,East,New York,New York,1,337.71,0.0,337.71,201.17,136.54,Delivered,
CUST-2199,Michael Thomas,Corporate,ORD-15102,2024-10-01,2024-10-04,Second Class,PROD-1294,Heavy Duty Shelving Unit Gen-2,Office Supplies,Storage,South,Texas,Austin,4,523.22,0.1,1883.59,1610.93,272.66,Delivered,
CUST-2199,Michael Thomas,Corporate,ORD-15102,2024-10-01,2024-10-04,Second Class,PROD-1493,Ruled Notepad Set 5-Pack Gen-4,Office Supplies,Paper,South,Texas,Austin,4,561.16,0.4,1346.78,2000.85,-654.07,Delivered,
CUST-1267,Karen Walker,Corporate,ORD-15103,2024-08-19,2024-08-23,Standard Class,PROD-1271,Sheet Protectors 100-Pack Gen-4,Office Supplies,Binders,South,Florida,Miami,2,71.43,0.0,142.86,77.26,65.6,Delivered,
CUST-1267,Karen Walker,Corporate,ORD-15103,2024-08-19,2024-08-23,Standard Class,PROD-1334,Folding Work Bench Gen-2,Furniture,Tables,South,Florida,Miami,3,240.41,0.15,613.05,578.92,34.13,Delivered,
CUST-1267,Karen Walker,Corporate,ORD-15103,2024-08-19,2024-08-23,Standard Class,PROD-1184,Folding Chair Set 4-Pack Gen-3,Furniture,Chairs,South,Florida,Miami,2,270.78,0.2,433.25,358.28,74.97,Delivered,
CUST-1168,Patricia Brown,Home Office,ORD-15104,2026-03-06,2026-03-10,Standard Class,PROD-1038,Writing Desk Wood Model Classic,Furniture,Tables,East,Ohio,Cleveland,1,234.06,0.2,187.25,191.93,-4.68,Delivered,
CUST-1269,Lisa Robinson,Consumer,ORD-15105,2024-04-06,2024-04-10,Standard Class,PROD-1253,Drawer Organizer Tray Gen-3,Office Supplies,Storage,South,Texas,Houston,2,503.08,0.0,1006.16,699.04,307.12,Delivered,
CUST-2979,Amanda Jackson,Corporate,ORD-15106,2026-04-04,2026-04-09,Standard Class,PROD-1315,Window Business Envelopes Gen-5,Office Supplies,Envelopes,Central,Indiana,Indianapolis,1,633.16,0.15,538.19,355.08,183.11,Delivered,
CUST-1914,David Wright,Corporate,ORD-15107,2024-06-10,2024-06-17,Standard Class,PROD-1361,Xiaomi Redmi Note Gen-5,Technology,Phones,East,New York,New York,3,474.85,0.1,1282.1,1010.79,271.31,Delivered,
CUST-1914,David Wright,Corporate,ORD-15107,2024-06-10,2024-06-17,Standard Class,PROD-1223,Corner Bookshelf Unit Gen-4,Furniture,Bookcases,East,New York,New York,1,558.22,0.0,558.22,385.15,173.07,Delivered,
CUST-2499,Betty Harris,Corporate,ORD-15108,2025-03-03,2025-03-08,Standard Class,PROD-1379,Samsung Galaxy S24 Gen-5,Technology,Phones,South,Georgia,Atlanta,3,285.37,0.15,727.69,513.83,213.86,Delivered,
CUST-2676,Michael Robinson,Consumer,ORD-15109,2024-05-27,2024-06-01,Standard Class,PROD-1407,Desktop Organizer Tiered Gen-5,Office Supplies,Storage,Central,Indiana,Indianapolis,2,486.54,0.0,973.08,601.4,371.68,Delivered,
CUST-2118,Michelle King,Consumer,ORD-15110,2025-09-25,2025-09-30,Standard Class,PROD-1480,Pocket Folder Pack 10-Pack Gen-5,Office Supplies,Binders,East,New York,New York,2,108.52,0.0,217.04,137.8,79.24,Delivered,
CUST-2118,Michelle King,Consumer,ORD-15110,2025-09-25,2025-09-30,Standard Class,PROD-1315,Window Business Envelopes Gen-5,Office Supplies,Envelopes,East,New York,New York,1,633.16,0.15,538.19,355.08,183.11,Delivered,
CUST-2118,Michelle King,Consumer,ORD-15110,2025-09-25,2025-09-30,Standard Class,PROD-1266,Webcam 1080p Gen-4,Technology,Accessories,East,New York,New York,3,492.22,0.05,1402.83,1228.95,173.88,Delivered,
CUST-2490,Richard Young,Consumer,ORD-15111,2024-03-18,2024-03-25,Standard Class,PROD-1369,Window Business Envelopes Gen-4,Office Supplies,Envelopes,West,Arizona,Phoenix,2,79.96,0.0,159.92,85.74,74.18,Delivered,
CUST-2052,Carol Martinez,Consumer,ORD-15112,2024-03-21,2024-03-22,First Class,PROD-1170,Sketchbook Spiral Bound Gen-4,Office Supplies,Art,West,California,San Francisco,3,421.04,0.15,1073.65,972.99,100.66,Delivered,
CUST-2052,Carol Martinez,Consumer,ORD-15112,2024-03-21,2024-03-22,First Class,PROD-1253,Drawer Organizer Tray Gen-3,Office Supplies,Storage,West,California,San Francisco,1,503.08,0.0,503.08,323.63,179.45,Delivered,
CUST-2052,Carol Martinez,Consumer,ORD-15112,2024-03-21,2024-03-22,First Class,PROD-1491,Index Dividers 8-Tab Gen-5,Office Supplies,Binders,West,California,San Francisco,4,313.23,0.0,1252.92,877.24,375.68,Delivered,
CUST-2052,Carol Martinez,Consumer,ORD-15112,2024-03-21,2024-03-22,First Class,PROD-1265,Drafting Pens Precision Gen-5,Office Supplies,Art,West,California,San Francisco,1,317.54,0.05,301.66,190.86,110.8,Delivered,
CUST-1758,Daniel Miller,Consumer,ORD-15113,2024-12-15,2024-12-19,Standard Class,PROD-1259,L-Shaped Corner Desk Gen-3,Furniture,Tables,East,New York,New York,2,653.89,0.3,915.45,881.88,33.57,Returned,Delayed Delivery
CUST-1583,David White,Corporate,ORD-15114,2024-05-06,2024-05-13,Standard Class,PROD-1035,Stackable Guest Chair Model Pro,Furniture,Chairs,South,Texas,Austin,1,360.64,0.1,324.58,319.38,5.2,Delivered,
CUST-2585,Joshua Young,Consumer,ORD-15115,2024-10-06,2024-10-07,First Class,PROD-1314,Metal Frame Bookshelf Gen-5,Furniture,Bookcases,East,New Jersey,Newark,2,351.47,0.3,492.06,558.16,-66.1,Delivered,
CUST-2774,Robert Williams,Corporate,ORD-15116,2024-07-18,2024-07-23,Standard Class,PROD-1052,Monitor Mount Arm Model Elite,Furniture,Furnishings,Central,Wisconsin,Milwaukee,2,32.14,0.2,51.42,35.36,16.06,Returned,Defective
CUST-2774,Robert Williams,Corporate,ORD-15116,2024-07-18,2024-07-23,Standard Class,PROD-1494,Mechanical Keyboard Gen-2,Technology,Accessories,Central,Wisconsin,Milwaukee,2,683.66,0.0,1367.32,791.6,575.72,Returned,Defective
CUST-2774,Robert Williams,Corporate,ORD-15116,2024-07-18,2024-07-23,Standard Class,PROD-1368,External Hard Drive 2TB Gen-4,Technology,Accessories,Central,Wisconsin,Milwaukee,1,749.92,0.0,749.92,385.29,364.63,Returned,Defective
CUST-2088,Sarah Wright,Home Office,ORD-15117,2025-07-28,2025-07-30,Second Class,PROD-1363,LED Desk Lamp USB Gen-2,Furniture,Furnishings,Central,Minnesota,Minneapolis,2,364.53,0.1,656.15,535.34,120.81,Delivered,
CUST-2088,Sarah Wright,Home Office,ORD-15117,2025-07-28,2025-07-30,Second Class,PROD-1423,Modular Storage Bookcase Gen-4,Furniture,Bookcases,Central,Minnesota,Minneapolis,3,682.63,0.15,1740.71,1173.39,567.32,Delivered,
CUST-2088,Sarah Wright,Home Office,ORD-15117,2025-07-28,2025-07-30,Second Class,PROD-1048,LED Desk Lamp USB Model Elite,Furniture,Furnishings,Central,Minnesota,Minneapolis,3,88.9,0.2,213.36,146.7,66.66,Delivered,
CUST-2409,Michelle Thompson,Consumer,ORD-15118,2024-02-28,2024-03-03,Standard Class,PROD-1399,Sketchbook Spiral Bound Gen-5,Office Supplies,Art,South,Texas,Houston,2,295.01,0.0,590.02,520.65,69.37,Delivered,
CUST-1861,Mark Thomas,Consumer,ORD-15119,2024-10-27,2024-11-03,Standard Class,PROD-1094,3D Printer Pro Gen-5,Technology,Machines,West,California,San Francisco,4,400.18,0.0,1600.72,900.56,700.16,Returned,Defective
CUST-1861,Mark Thomas,Consumer,ORD-15119,2024-10-27,2024-11-03,Standard Class,PROD-1222,Window Business Envelopes Gen-2,Office Supplies,Envelopes,West,California,San Francisco,5,394.22,0.05,1872.54,1267.7,604.84,Returned,Defective
CUST-1541,Nancy Perez,Consumer,ORD-15120,2025-12-31,2026-01-05,Standard Class,PROD-1197,Drafting Table Adjustable Gen-3,Furniture,Tables,West,Oregon,Portland,1,682.15,0.0,682.15,362.06,320.09,Delivered,
CUST-1842,Richard Moore,Corporate,ORD-15121,2024-10-30,2024-11-03,Second Class,PROD-1267,Self-Seal Mailing Envelopes Gen-4,Office Supplies,Envelopes,West,Washington,Seattle,3,223.23,0.1,602.72,461.37,141.35,Delivered,
CUST-2824,Karen Johnson,Consumer,ORD-15122,2025-11-12,2025-11-14,First Class,PROD-1361,Xiaomi Redmi Note Gen-5,Technology,Phones,Central,Wisconsin,Milwaukee,2,474.85,0.1,854.73,673.86,180.87,Delivered,
CUST-2824,Karen Johnson,Consumer,ORD-15122,2025-11-12,2025-11-14,First Class,PROD-1380,5-Shelf Bookcase Wood Gen-2,Furniture,Bookcases,Central,Wisconsin,Milwaukee,2,694.49,0.4,833.39,1177.4,-344.01,Delivered,
CUST-2840,Jane Sanchez,Home Office,ORD-15123,2025-05-31,2025-06-07,Standard Class,PROD-1179,Sheet Protectors 100-Pack Gen-5,Office Supplies,Binders,South,Florida,Miami,1,434.44,0.0,434.44,310.15,124.29,Delivered,
CUST-2840,Jane Sanchez,Home Office,ORD-15123,2025-05-31,2025-06-07,Standard Class,PROD-1147,Anti-Fatigue Floor Mat Gen-4,Furniture,Furnishings,South,Florida,Miami,5,623.95,0.3,2183.82,2343.17,-159.35,Delivered,
CUST-2283,Donna Adams,Consumer,ORD-15124,2024-02-29,2024-03-07,Standard Class,PROD-1290,3D Printer Pro Gen-4,Technology,Machines,Central,Illinois,Chicago,1,729.17,0.15,619.79,376.1,243.69,Delivered,
CUST-2987,Joshua Davis,Corporate,ORD-15125,2024-12-21,2024-12-26,Standard Class,PROD-1249,Folding Chair Set 4-Pack Gen-4,Furniture,Chairs,East,Pennsylvania,Philadelphia,3,241.59,0.15,616.05,589.77,26.28,Delivered,
CUST-2987,Joshua Davis,Corporate,ORD-15125,2024-12-21,2024-12-26,Standard Class,PROD-1465,Drafting Table Adjustable Gen-5,Furniture,Tables,East,Pennsylvania,Philadelphia,2,200.15,0.1,360.27,217.18,143.09,Delivered,
CUST-2632,John Baker,Home Office,ORD-15126,2026-05-04,2026-05-08,Second Class,PROD-1421,Samsung Galaxy S24 Gen-4,Technology,Phones,West,Washington,Seattle,1,750.2,0.0,750.2,520.51,229.69,Delivered,
CUST-2166,Robert Walker,Consumer,ORD-15127,2025-03-17,2025-03-21,Second Class,PROD-1004,OnePlus 12 Model Elite,Technology,Phones,South,Georgia,Atlanta,1,444.99,0.3,311.49,336.41,-24.92,Delivered,
CUST-2166,Robert Walker,Consumer,ORD-15127,2025-03-17,2025-03-21,Second Class,PROD-1316,Anti-Fatigue Floor Mat Gen-2,Furniture,Furnishings,South,Georgia,Atlanta,1,141.44,0.3,99.01,117.6,-18.59,Delivered,
CUST-2166,Robert Walker,Consumer,ORD-15127,2025-03-17,2025-03-21,Second Class,PROD-1174,Conference Room Table Gen-4,Furniture,Tables,South,Georgia,Atlanta,1,476.03,0.2,380.82,327.64,53.18,Delivered,
CUST-1696,Christopher Hall,Home Office,ORD-15128,2024-03-28,2024-04-04,Standard Class,PROD-1391,Pocket Folder Pack 10-Pack Gen-4,Office Supplies,Binders,Central,Illinois,Chicago,2,719.44,0.0,1438.88,842.06,596.82,Delivered,
CUST-2196,Patricia Lee,Consumer,ORD-15129,2026-04-16,2026-04-23,Standard Class,PROD-1098,Document Scanner HighSpeed Gen-5,Technology,Machines,East,New York,New York,4,461.88,0.0,1847.52,1420.72,426.8,Delivered,
CUST-1533,Donna Williams,Consumer,ORD-15130,2024-06-18,2024-06-22,Second Class,PROD-1367,Desktop Organizer Tiered Gen-3,Office Supplies,Storage,West,Oregon,Portland,4,98.42,0.0,393.68,234.0,159.68,Delivered,
CUST-1533,Donna Williams,Consumer,ORD-15130,2024-06-18,2024-06-22,Second Class,PROD-1235,3-Ring Binder 2-Inch Gen-5,Office Supplies,Binders,West,Oregon,Portland,1,403.71,0.15,343.15,261.05,82.1,Delivered,
CUST-1156,Joseph Green,Home Office,ORD-15131,2025-05-19,2025-05-21,Second Class,PROD-1253,Drawer Organizer Tray Gen-3,Office Supplies,Storage,West,Arizona,Phoenix,1,503.08,0.0,503.08,323.63,179.45,Delivered,
CUST-2294,Emily Taylor,Corporate,ORD-15132,2024-06-25,2024-06-26,First Class,PROD-1153,Cash Register Terminal Gen-5,Technology,Machines,East,Pennsylvania,Philadelphia,5,740.47,0.0,3702.35,3042.2,660.15,Delivered,
CUST-2294,Emily Taylor,Corporate,ORD-15132,2024-06-25,2024-06-26,First Class,PROD-1385,Clasp Kraft Envelopes Gen-2,Office Supplies,Envelopes,East,Pennsylvania,Philadelphia,2,316.96,0.1,570.53,416.52,154.01,Delivered,
CUST-2294,Emily Taylor,Corporate,ORD-15132,2024-06-25,2024-06-26,First Class,PROD-1338,Drafting Stool Gen-3,Furniture,Chairs,East,Pennsylvania,Philadelphia,1,72.08,0.3,50.46,46.05,4.41,Delivered,
CUST-1032,Margaret Walker,Home Office,ORD-15133,2024-10-29,2024-10-31,First Class,PROD-1095,3-Ring Binder 2-Inch Gen-4,Office Supplies,Binders,Central,Michigan,Detroit,3,253.37,0.0,760.11,524.4,235.71,Delivered,
CUST-1032,Margaret Walker,Home Office,ORD-15133,2024-10-29,2024-10-31,First Class,PROD-1351,Drafting Pens Precision Gen-5,Office Supplies,Art,Central,Michigan,Detroit,2,678.53,0.0,1357.06,977.18,379.88,Delivered,
CUST-1528,Sarah Miller,Corporate,ORD-15134,2024-02-14,2024-02-16,Second Class,PROD-1103,Metal Frame Bookshelf Gen-3,Furniture,Bookcases,Central,Indiana,Indianapolis,1,744.71,0.15,633.0,390.71,242.29,Delivered,
CUST-1977,Joshua Thompson,Consumer,ORD-15135,2025-05-12,2025-05-18,Standard Class,PROD-1198,Graph Paper Notebook Gen-5,Office Supplies,Paper,East,Pennsylvania,Philadelphia,2,424.36,0.0,848.72,546.26,302.46,Delivered,
CUST-1977,Joshua Thompson,Consumer,ORD-15135,2025-05-12,2025-05-18,Standard Class,PROD-1186,Self-Seal Mailing Envelopes Gen-2,Office Supplies,Envelopes,East,Pennsylvania,Philadelphia,3,228.73,0.0,686.19,536.73,149.46,Delivered,
CUST-1295,Mark Perez,Consumer,ORD-15136,2024-05-16,2024-05-18,Second Class,PROD-1154,Index Dividers 8-Tab Gen-2,Office Supplies,Binders,South,Virginia,Richmond,4,69.59,0.15,236.61,167.79,68.82,Delivered,
CUST-1732,Paul Smith,Consumer,ORD-15137,2024-11-27,2024-11-30,Second Class,PROD-1302,Ruled Notepad Set 5-Pack Gen-5,Office Supplies,Paper,West,California,Los Angeles,3,590.82,0.0,1772.46,1060.8,711.66,Delivered,
CUST-1732,Paul Smith,Consumer,ORD-15137,2024-11-27,2024-11-30,Second Class,PROD-1152,Drafting Table Adjustable Gen-4,Furniture,Tables,West,California,Los Angeles,1,782.54,0.0,782.54,543.55,238.99,Delivered,
CUST-2690,James Garcia,Corporate,ORD-15138,2025-10-21,2025-10-23,Second Class,PROD-1428,Moto G Power Gen-2,Technology,Phones,East,Massachusetts,Boston,3,257.84,0.0,773.52,550.92,222.6,Delivered,
CUST-2690,James Garcia,Corporate,ORD-15138,2025-10-21,2025-10-23,Second Class,PROD-1095,3-Ring Binder 2-Inch Gen-4,Office Supplies,Binders,East,Massachusetts,Boston,2,253.37,0.1,456.07,349.6,106.47,Delivered,
CUST-2690,James Garcia,Corporate,ORD-15138,2025-10-21,2025-10-23,Second Class,PROD-1230,Drafting Table Adjustable Gen-4,Furniture,Tables,East,Massachusetts,Boston,1,108.48,0.3,75.94,89.2,-13.26,Delivered,
CUST-1573,Charles Jackson,Corporate,ORD-15139,2024-07-30,2024-08-05,Standard Class,PROD-1174,Conference Room Table Gen-4,Furniture,Tables,Central,Minnesota,Minneapolis,1,476.03,0.1,428.43,303.37,125.06,Delivered,
CUST-2127,Lisa Rodriguez,Corporate,ORD-15140,2024-02-29,2024-03-04,Second Class,PROD-1458,Plastic Storage Totes 4-Pack Gen-2,Office Supplies,Storage,Central,Michigan,Detroit,1,243.4,0.0,243.4,187.23,56.17,Returned,Delayed Delivery
CUST-1448,Lisa Taylor,Corporate,ORD-15141,2024-08-01,2024-08-05,Second Class,PROD-1252,Document Scanner HighSpeed Gen-4,Technology,Machines,West,California,San Francisco,1,214.94,0.0,214.94,136.03,78.91,Delivered,
CUST-1328,Nancy Jones,Corporate,ORD-15142,2024-05-11,2024-05-15,Standard Class,PROD-1059,Sketchbook Spiral Bound Model Elite,Office Supplies,Art,East,Pennsylvania,Philadelphia,1,31.31,0.0,31.31,17.22,14.09,Delivered,
CUST-1793,Lisa Harris,Home Office,ORD-15143,2025-02-04,2025-02-10,Standard Class,PROD-1340,Modular Storage Bookcase Gen-4,Furniture,Bookcases,South,North Carolina,Charlotte,3,92.61,0.1,250.05,216.85,33.2,Delivered,
CUST-1793,Lisa Harris,Home Office,ORD-15143,2025-02-04,2025-02-10,Standard Class,PROD-1485,LED Desk Lamp USB Gen-5,Furniture,Furnishings,South,North Carolina,Charlotte,5,483.5,0.2,1934.0,1855.71,78.29,Delivered,
CUST-2580,Emily Hall,Corporate,ORD-15144,2024-05-27,2024-05-31,Standard Class,PROD-1437,Modular Storage Bookcase Gen-5,Furniture,Bookcases,South,Georgia,Atlanta,2,498.26,0.2,797.22,776.63,20.59,Delivered,
CUST-1838,John Hall,Consumer,ORD-15145,2025-12-25,2025-12-30,Standard Class,PROD-1112,Bluetooth Headphones Gen-3,Technology,Accessories,South,Virginia,Richmond,1,675.2,0.1,607.68,414.22,193.46,Returned,Delayed Delivery
CUST-1838,John Hall,Consumer,ORD-15145,2025-12-25,2025-12-30,Standard Class,PROD-1379,Samsung Galaxy S24 Gen-5,Technology,Phones,South,Virginia,Richmond,4,285.37,0.0,1141.48,685.11,456.37,Returned,Delayed Delivery
CUST-1838,John Hall,Consumer,ORD-15145,2025-12-25,2025-12-30,Standard Class,PROD-1036,Standing Desk Electric Model Plus,Furniture,Tables,South,Virginia,Richmond,2,581.93,0.15,989.28,1030.71,-41.43,Returned,Delayed Delivery
CUST-1657,Amanda Lewis,Consumer,ORD-15146,2024-03-26,2024-03-31,Standard Class,PROD-1274,Desktop Organizer Tiered Gen-4,Office Supplies,Storage,West,California,Los Angeles,1,588.46,0.15,500.19,460.35,39.84,Delivered,
CUST-1657,Amanda Lewis,Consumer,ORD-15146,2024-03-26,2024-03-31,Standard Class,PROD-1401,Dual Tip Brush Pens Gen-2,Office Supplies,Art,West,California,Los Angeles,2,85.47,0.0,170.94,122.8,48.14,Delivered,
CUST-2725,Margaret Martinez,Consumer,ORD-15147,2025-01-22,2025-01-24,First Class,PROD-1032,Gaming Chair with Support Model Plus,Furniture,Chairs,South,Florida,Miami,1,545.31,0.15,463.51,482.92,-19.41,Delivered,
CUST-2274,Lisa Martinez,Home Office,ORD-15148,2024-10-20,2024-10-27,Standard Class,PROD-1126,Document Scanner HighSpeed Gen-4,Technology,Machines,Central,Illinois,Chicago,2,642.75,0.0,1285.5,947.42,338.08,Delivered,
CUST-1945,Jane Garcia,Home Office,ORD-15149,2025-04-04,2025-04-08,Standard Class,PROD-1188,Drafting Table Adjustable Gen-2,Furniture,Tables,East,Massachusetts,Boston,4,301.44,0.15,1024.9,798.08,226.82,Delivered,
CUST-1082,Lisa King,Consumer,ORD-15150,2026-03-10,2026-03-11,First Class,PROD-1110,HP LaserJet Enterprise Gen-3,Technology,Copiers,South,North Carolina,Charlotte,1,689.72,0.3,482.8,437.69,45.11,Delivered,
CUST-2143,Kimberly Smith,Consumer,ORD-15151,2025-10-06,2025-10-11,Standard Class,PROD-1337,Desk Pad Leather Gen-2,Furniture,Furnishings,South,Florida,Miami,3,418.99,0.0,1256.97,720.51,536.46,Delivered,
CUST-1584,Joseph Brown,Home Office,ORD-15152,2024-05-30,2024-06-03,Standard Class,PROD-1040,L-Shaped Corner Desk Model Plus,Furniture,Tables,West,Colorado,Denver,4,481.57,0.1,1733.65,1579.56,154.09,Returned,Wrong Item
CUST-1635,Mark Wright,Corporate,ORD-15153,2026-02-05,2026-02-10,Standard Class,PROD-1063,3-Ring Binder 2-Inch Model Plus,Office Supplies,Binders,West,California,San Francisco,1,105.22,0.15,89.44,57.87,31.57,Delivered,
