Customer_ID,Customer_Name,Age,Gender,Occupation,Monthly_Income,Credit_Score,Join_Date
CUST-2488,James Smith,36,Female,Salaried Professional,12030.47,774,2020-08-20
CUST-2489,Barbara Thomas,44,Female,Salaried Professional,6810.85,725,2020-07-28
CUST-2490,Margaret Wright,41,Male,Salaried Professional,6675.36,646,2022-05-20
CUST-2491,Lisa Smith,33,Male,Blue Collar Worker,4685.55,584,2021-02-10
CUST-2492,Joshua Flores,25,Female,Student,746.04,638,2020-12-24
CUST-2493,Betty Robinson,34,Male,Salaried Professional,13904.19,815,2020-04-25
CUST-2494,Karen Scott,53,Female,Blue Collar Worker,3248.85,578,2022-01-02
CUST-2495,Michael Moore,48,Female,Gig Economy Worker,4290.09,723,2020-05-11
CUST-2496,Donald Sanchez,38,Male,Freelancer,3819.66,839,2022-03-17
CUST-2497,Donna Wright,34,Male,Salaried Professional,13013.69,787,2020-05-23
CUST-2498,Mary Martinez,26,Male,Salaried Professional,12127.56,810,2021-06-09
CUST-2499,Kimberly Lewis,20,Female,Gig Economy Worker,3429.33,643,2022-06-15
CUST-2500,Sandra Lewis,45,Female,Salaried Professional,8332.85,844,2022-08-26
CUST-2501,Daniel Taylor,30,Male,Salaried Professional,11270.9,686,2020-07-18
CUST-2502,Donald Hernandez,44,Female,Gig Economy Worker,1921.49,608,2020-04-17
CUST-2503,Donna Clark,41,Male,Self-Employed Business,8231.16,766,2020-04-12
CUST-2504,Susan Walker,43,Male,Salaried Professional,9584.25,742,2020-08-14
CUST-2505,Mary Nguyen,37,Female,Salaried Professional,10208.07,594,2020-04-19
CUST-2506,Margaret Thompson,34,Male,Blue Collar Worker,3584.14,781,2022-07-13
CUST-2507,Matthew Lewis,47,Male,Gig Economy Worker,3856.19,627,2021-09-03
CUST-2508,Donald Jones,39,Male,Salaried Professional,11297.67,748,2021-07-22
CUST-2509,Charles Torres,49,Male,Blue Collar Worker,2916.58,757,2020-06-25
CUST-2510,Emily Miller,49,Female,Blue Collar Worker,4153.66,782,2020-07-31
CUST-2511,Margaret Walker,37,Female,Blue Collar Worker,3144.71,759,2021-06-03
CUST-2512,Joseph Wright,41,Male,Salaried Professional,13497.38,740,2021-04-15
CUST-2513,Daniel Williams,45,Male,Blue Collar Worker,2448.63,693,2020-10-23
CUST-2514,Joshua Torres,29,Male,Salaried Professional,12746.55,816,2020-01-15
CUST-2515,Christopher Hernandez,28,Male,Salaried Professional,6112.78,703,2021-09-03
CUST-2516,David Lewis,48,Male,Gig Economy Worker,3327.9,655,2021-10-05
CUST-2517,Joshua Walker,45,Female,Blue Collar Worker,5390.51,587,2022-06-18
CUST-2518,Emily Ramirez,18,Female,Salaried Professional,8300.2,642,2021-01-19
CUST-2519,Nancy Ramirez,57,Female,Gig Economy Worker,3905.19,697,2021-05-16
CUST-2520,James Brown,41,Male,Retired,2571.74,649,2022-01-15
CUST-2521,Mary Gonzalez,36,Female,Gig Economy Worker,3156.23,781,2021-08-15
CUST-2522,Matthew Torres,40,Female,Freelancer,7176.98,768,2020-03-22
CUST-2523,Betty Garcia,34,Male,Self-Employed Business,11218.26,820,2021-05-12
CUST-2524,Donna Hill,35,Male,Freelancer,3090.7,648,2022-01-05
CUST-2525,Anthony Taylor,53,Male,Salaried Professional,4520.99,827,2021-02-08
CUST-2526,Donna Wilson,34,Male,Salaried Professional,6801.54,664,2021-05-08
CUST-2527,Andrew Nguyen,54,Female,Self-Employed Business,12789.09,727,2020-03-22
CUST-2528,William Young,39,Female,Blue Collar Worker,3061.47,764,2020-12-27
CUST-2529,Steven Torres,24,Female,Self-Employed Business,3883.56,630,2021-05-19
CUST-2530,Michael Lopez,45,Female,Self-Employed Business,6406.32,616,2020-09-14
CUST-2531,Thomas Perez,52,Female,Salaried Professional,10787.88,850,2022-09-06
CUST-2532,Robert Johnson,18,Female,Retired,2442.31,598,2020-04-23
CUST-2533,Sandra King,20,Male,Retired,1644.88,535,2021-01-23
CUST-2534,Jennifer Hernandez,65,Male,Freelancer,4398.3,690,2021-03-30
CUST-2535,Jennifer Allen,30,Male,Salaried Professional,5052.77,615,2021-09-16
CUST-2536,Richard Rodriguez,44,Female,Salaried Professional,8212.31,682,2022-02-25
CUST-2537,Susan Hernandez,34,Female,Self-Employed Business,11332.39,700,2021-08-07
CUST-2538,Sarah White,34,Male,Blue Collar Worker,4801.18,745,2021-09-28
CUST-2539,Sandra Clark,51,Male,Salaried Professional,11075.53,771,2020-01-20
CUST-2540,Karen Williams,18,Female,Salaried Professional,13147.05,679,2020-08-19
CUST-2541,Robert Torres,58,Male,Gig Economy Worker,4266.41,653,2021-08-12
CUST-2542,Karen Davis,29,Female,Self-Employed Business,14628.11,833,2022-02-20
CUST-2543,Paul Wright,50,Female,Blue Collar Worker,2373.87,724,2020-10-11
CUST-2544,Betty Ramirez,57,Female,Salaried Professional,9112.85,688,2022-01-30
CUST-2545,Anthony Johnson,48,Female,Salaried Professional,12447.22,639,2020-12-20
CUST-2546,James Anderson,48,Female,Gig Economy Worker,2597.21,571,2021-11-19
CUST-2547,Michelle Flores,24,Female,Salaried Professional,11285.56,679,2021-02-11
CUST-2548,Joshua Williams,27,Female,Salaried Professional,10304.88,734,2021-07-28
CUST-2549,Michael Martinez,40,Female,Gig Economy Worker,3361.58,617,2020-02-21
CUST-2550,Donald Thomas,44,Female,Salaried Professional,12567.09,850,2021-04-26
CUST-2551,Joseph Smith,34,Female,Blue Collar Worker,5050.83,776,2021-01-03
CUST-2552,Margaret Wilson,38,Male,Freelancer,3962.86,665,2021-06-14
CUST-2553,Sarah Walker,30,Male,Salaried Professional,9356.45,681,2020-04-06
CUST-2554,Jessica Martinez,32,Male,Salaried Professional,4724.51,663,2021-04-29
CUST-2555,Paul Brown,40,Female,Salaried Professional,5466.22,749,2021-08-30
CUST-2556,Betty Davis,56,Male,Salaried Professional,7497.8,760,2022-08-30
CUST-2557,Andrew Robinson,36,Male,Self-Employed Business,11967.28,809,2022-09-06
CUST-2558,Steven Jackson,47,Male,Retired,2026.13,559,2020-11-02
CUST-2559,Emily King,18,Female,Salaried Professional,13307.97,803,2022-03-02
CUST-2560,Michael Robinson,33,Male,Self-Employed Business,8208.99,697,2020-06-26
CUST-2561,Patricia Robinson,32,Male,Freelancer,5256.48,695,2022-09-08
CUST-2562,Betty Hernandez,41,Male,Self-Employed Business,9330.89,830,2020-08-02
CUST-2563,Karen Nguyen,22,Male,Salaried Professional,13206.91,741,2022-03-07
CUST-2564,Karen Nguyen,46,Male,Freelancer,6818.19,747,2021-07-01
CUST-2565,Thomas Scott,31,Male,Self-Employed Business,7771.48,781,2021-02-10
CUST-2566,Ashley Sanchez,29,Male,Gig Economy Worker,4370.61,659,2020-04-13
CUST-2567,Richard Harris,58,Female,Salaried Professional,8513.12,850,2021-01-06
CUST-2568,Karen Davis,29,Female,Salaried Professional,12906.57,715,2022-03-05
CUST-2569,Margaret Young,22,Male,Salaried Professional,7864.71,593,2021-07-19
CUST-2570,Sarah Lee,34,Female,Retired,1793.06,693,2020-11-18
CUST-2571,Elizabeth Davis,19,Male,Blue Collar Worker,2613.72,637,2021-12-11
CUST-2572,Ashley Moore,30,Male,Freelancer,7461.17,657,2021-02-16
CUST-2573,Karen Brown,39,Male,Salaried Professional,9603.02,828,2020-05-04
CUST-2574,Mary Rodriguez,38,Male,Self-Employed Business,6894.85,634,2021-02-16
CUST-2575,Paul Harris,44,Female,Salaried Professional,4839.65,754,2020-12-29
CUST-2576,Steven Jones,39,Male,Salaried Professional,7494.42,696,2020-03-15
CUST-2577,Michael Harris,23,Female,Salaried Professional,13173.0,716,2022-09-13
CUST-2578,Richard Allen,58,Male,Gig Economy Worker,3811.65,550,2020-03-04
CUST-2579,Michael Wilson,67,Male,Salaried Professional,10396.31,711,2021-09-30
CUST-2580,Anthony Young,67,Female,Salaried Professional,13497.89,773,2022-03-18
CUST-2581,Patricia Gonzalez,37,Male,Salaried Professional,4589.72,532,2020-06-04
CUST-2582,Michelle Thomas,47,Female,Gig Economy Worker,3909.57,767,2022-06-20
CUST-2583,Christopher Jackson,29,Male,Self-Employed Business,4884.82,695,2021-07-13
CUST-2584,Michael Young,31,Male,Salaried Professional,13760.56,659,2020-07-20
CUST-2585,Kimberly Lewis,43,Female,Retired,3979.85,538,2020-10-02
CUST-2586,Michelle Allen,69,Male,Gig Economy Worker,4714.36,734,2021-11-12
CUST-2587,James Lee,47,Female,Self-Employed Business,4781.65,687,2020-03-04
CUST-2588,Ashley Walker,49,Male,Blue Collar Worker,3253.21,625,2021-04-27
CUST-2589,Jessica Thomas,28,Male,Blue Collar Worker,4050.22,763,2022-03-12
CUST-2590,Emily Wright,34,Female,Blue Collar Worker,3392.0,643,2021-04-24
CUST-2591,Steven Johnson,45,Female,Salaried Professional,4920.31,580,2021-02-13
CUST-2592,Steven Lewis,37,Male,Gig Economy Worker,2231.53,602,2021-01-21
CUST-2593,Joshua Flores,55,Male,Retired,3844.07,776,2020-01-04
CUST-2594,David White,50,Female,Salaried Professional,6614.14,744,2021-12-02
CUST-2595,Susan Sanchez,43,Male,Blue Collar Worker,2731.84,658,2020-10-31
CUST-2596,Kimberly Hernandez,28,Female,Self-Employed Business,15992.14,735,2022-05-10
CUST-2597,David Smith,40,Female,Blue Collar Worker,3831.94,662,2020-02-25
CUST-2598,Daniel Sanchez,51,Female,Blue Collar Worker,5240.73,711,2020-07-19
CUST-2599,Matthew Sanchez,34,Male,Salaried Professional,11195.7,562,2020-10-29
CUST-2600,Nancy Wilson,50,Female,Self-Employed Business,14561.94,791,2021-09-01
CUST-2601,Jennifer Young,50,Male,Self-Employed Business,4176.61,616,2021-06-28
CUST-2602,Nancy Harris,18,Male,Salaried Professional,9038.03,632,2020-01-14
CUST-2603,Michelle Rodriguez,45,Female,Blue Collar Worker,4166.94,697,2021-11-09
CUST-2604,Patricia Young,51,Female,Self-Employed Business,12399.31,815,2021-05-10
CUST-2605,Kimberly Williams,29,Male,Salaried Professional,8335.26,728,2021-02-19
CUST-2606,Andrew Johnson,51,Female,Salaried Professional,5729.42,711,2022-03-31
CUST-2607,Jennifer Ramirez,18,Male,Self-Employed Business,10509.87,648,2022-07-03
CUST-2608,Anthony Miller,62,Male,Salaried Professional,7590.54,724,2020-05-01
CUST-2609,Mary Perez,38,Female,Retired,3049.09,684,2022-03-17
CUST-2610,Jessica Martin,24,Female,Salaried Professional,10623.8,850,2021-08-03
CUST-2611,David Allen,38,Female,Self-Employed Business,5754.95,695,2021-02-10
CUST-2612,Jessica Lewis,55,Male,Salaried Professional,5464.58,639,2020-03-07
CUST-2613,Kimberly Ramirez,18,Female,Salaried Professional,6150.25,625,2020-06-30
CUST-2614,Ashley Davis,62,Female,Student,1456.42,552,2020-05-08
CUST-2615,Anthony Ramirez,50,Female,Blue Collar Worker,4352.03,704,2021-07-10
CUST-2616,Matthew Torres,22,Female,Blue Collar Worker,3403.86,681,2021-10-06
CUST-2617,Ashley Allen,25,Female,Salaried Professional,12660.69,753,2021-12-24
CUST-2618,Joshua Lopez,67,Male,Salaried Professional,9325.12,846,2022-07-08
CUST-2619,Robert Gonzalez,28,Male,Freelancer,5158.37,595,2020-08-20
CUST-2620,Michelle Anderson,42,Male,Blue Collar Worker,3925.55,728,2022-06-17
CUST-2621,Andrew Allen,52,Male,Blue Collar Worker,4533.09,720,2021-09-11
CUST-2622,Emily Davis,26,Female,Salaried Professional,12442.41,809,2021-08-24
CUST-2623,Mary Allen,40,Male,Self-Employed Business,12657.74,838,2021-05-16
CUST-2624,Richard Lewis,40,Female,Salaried Professional,9149.27,683,2021-10-05
CUST-2625,Barbara Hill,56,Female,Salaried Professional,13523.75,798,2022-08-19
CUST-2626,Jennifer Martinez,47,Female,Salaried Professional,6645.76,688,2020-04-24
CUST-2627,Elizabeth Taylor,42,Female,Blue Collar Worker,2962.62,636,2020-02-16
CUST-2628,Thomas Lewis,58,Female,Salaried Professional,12992.01,808,2020-12-09
CUST-2629,Michelle Young,34,Female,Blue Collar Worker,4441.47,676,2021-11-25
CUST-2630,William Robinson,33,Female,Blue Collar Worker,4023.06,727,2022-08-01
CUST-2631,Richard Jones,58,Female,Salaried Professional,4870.87,655,2021-05-23
CUST-2632,Mark Taylor,51,Female,Self-Employed Business,6970.5,752,2021-08-13
CUST-2633,Daniel Young,36,Female,Salaried Professional,10121.3,711,2022-07-29
CUST-2634,Emily Ramirez,21,Male,Blue Collar Worker,2683.94,698,2021-04-07
CUST-2635,William Scott,24,Female,Salaried Professional,4989.01,609,2020-10-12
CUST-2636,Thomas Thomas,18,Male,Salaried Professional,12697.74,704,2021-06-18
CUST-2637,Donna Wilson,35,Male,Salaried Professional,5569.62,676,2022-05-18
CUST-2638,David Thomas,42,Female,Blue Collar Worker,3607.83,618,2022-05-18
CUST-2639,Kimberly Lopez,55,Female,Self-Employed Business,14540.83,752,2020-04-24
CUST-2640,Michelle Jones,32,Male,Salaried Professional,9967.34,706,2020-09-24
CUST-2641,Margaret Flores,46,Female,Freelancer,7759.95,787,2021-05-07
CUST-2642,Matthew Miller,45,Male,Salaried Professional,8208.79,734,2021-10-17
CUST-2643,Barbara Johnson,54,Male,Blue Collar Worker,3797.34,741,2022-08-28
CUST-2644,Nancy Smith,18,Female,Student,704.57,667,2022-09-23
CUST-2645,Joshua Torres,42,Male,Gig Economy Worker,3459.66,516,2022-04-24
CUST-2646,Robert Thompson,41,Female,Blue Collar Worker,2636.19,729,2021-08-29
CUST-2647,Emily Moore,45,Female,Salaried Professional,5189.88,715,2021-05-22
CUST-2648,Patricia Brown,42,Female,Blue Collar Worker,3698.63,704,2021-07-26
CUST-2649,Charles Martinez,52,Male,Self-Employed Business,7022.67,724,2022-07-12
CUST-2650,Christopher Martinez,44,Male,Salaried Professional,12949.58,681,2022-05-23
CUST-2651,Daniel Torres,42,Male,Retired,2193.33,651,2021-10-11
CUST-2652,Barbara Jones,48,Female,Salaried Professional,12375.26,811,2020-07-15
CUST-2653,Richard Wilson,36,Female,Gig Economy Worker,4007.59,593,2022-07-20
CUST-2654,Michelle Jackson,59,Male,Gig Economy Worker,2571.0,756,2021-03-02
CUST-2655,Emily Clark,51,Female,Salaried Professional,5823.49,759,2020-11-20
CUST-2656,Jennifer Davis,42,Female,Gig Economy Worker,2847.33,616,2022-09-12
CUST-2657,John Anderson,34,Female,Blue Collar Worker,4883.45,610,2022-04-24
CUST-2658,Matthew Hernandez,20,Male,Blue Collar Worker,4533.0,647,2021-03-10
CUST-2659,Sarah Hernandez,50,Female,Blue Collar Worker,3804.1,683,2020-07-23
CUST-2660,Richard Flores,34,Female,Salaried Professional,4569.39,623,2021-08-23
CUST-2661,Karen Clark,36,Male,Salaried Professional,9716.15,712,2021-09-16
CUST-2662,Robert Lewis,19,Female,Freelancer,5910.49,534,2022-04-23
CUST-2663,Betty Rodriguez,49,Male,Salaried Professional,10263.55,687,2020-06-26
CUST-2664,Anthony Taylor,53,Female,Freelancer,3729.27,732,2022-02-08
CUST-2665,Joshua Robinson,18,Female,Salaried Professional,13817.75,679,2021-06-03
CUST-2666,Sarah King,45,Female,Salaried Professional,11595.34,850,2020-08-02
CUST-2667,Andrew Nguyen,34,Female,Freelancer,7759.78,804,2022-06-26
CUST-2668,Donald Moore,44,Female,Freelancer,5833.84,640,2022-01-24
CUST-2669,David Moore,57,Male,Salaried Professional,10112.38,763,2022-03-20
CUST-2670,Sandra Smith,41,Male,Gig Economy Worker,4656.36,752,2021-03-09
CUST-2671,Michelle Young,43,Female,Gig Economy Worker,4154.79,516,2022-08-07
CUST-2672,Steven Ramirez,32,Male,Salaried Professional,7677.7,792,2021-01-23
CUST-2673,Emily Thomas,37,Male,Blue Collar Worker,4042.36,668,2020-10-27
CUST-2674,Nancy Harris,34,Female,Blue Collar Worker,2299.36,608,2022-07-16
CUST-2675,John Gonzalez,38,Male,Blue Collar Worker,3712.53,667,2022-09-15
CUST-2676,Susan Jones,60,Male,Salaried Professional,8687.27,781,2021-06-05
CUST-2677,William Davis,35,Female,Self-Employed Business,5211.34,731,2020-02-10
CUST-2678,John Ramirez,51,Male,Salaried Professional,13037.58,755,2020-02-04
CUST-2679,Donald Robinson,45,Female,Blue Collar Worker,4823.67,629,2020-05-29
CUST-2680,Daniel Jones,38,Female,Blue Collar Worker,2813.73,614,2020-12-27
CUST-2681,Mary Thompson,48,Male,Blue Collar Worker,3076.82,627,2021-02-21
CUST-2682,Donna Jackson,38,Female,Salaried Professional,9259.0,711,2022-01-18
CUST-2683,Emily Harris,31,Female,Blue Collar Worker,3777.33,629,2022-05-01
CUST-2684,Donald Torres,40,Male,Salaried Professional,6093.44,736,2022-04-02
CUST-2685,Susan Miller,25,Male,Salaried Professional,13471.55,734,2020-12-01
CUST-2686,Sarah Johnson,37,Male,Self-Employed Business,13328.8,720,2020-04-12
CUST-2687,Michael Ramirez,39,Female,Self-Employed Business,5263.58,819,2020-07-04
CUST-2688,John Nguyen,36,Male,Salaried Professional,6820.53,711,2021-10-23
CUST-2689,Anthony Sanchez,33,Female,Blue Collar Worker,3411.49,585,2020-06-27
CUST-2690,Sarah Sanchez,42,Female,Salaried Professional,11043.85,688,2021-07-20
CUST-2691,Karen Young,28,Male,Blue Collar Worker,2888.0,665,2021-05-11
CUST-2692,Karen Rodriguez,56,Female,Blue Collar Worker,3092.93,635,2022-03-05
CUST-2693,Charles Gonzalez,48,Male,Gig Economy Worker,2970.66,765,2022-05-26
CUST-2694,Barbara Lopez,49,Male,Blue Collar Worker,3222.07,660,2021-11-11
CUST-2695,David Hill,19,Female,Salaried Professional,8920.77,667,2020-11-08
CUST-2696,William Martin,49,Female,Gig Economy Worker,4772.92,743,2020-06-30
CUST-2697,Kimberly Sanchez,56,Female,Salaried Professional,8552.81,850,2020-10-02
CUST-2698,Susan Johnson,51,Female,Blue Collar Worker,4973.5,600,2021-10-28
CUST-2699,Kimberly Clark,48,Female,Salaried Professional,7566.28,642,2021-01-20
CUST-2700,Richard Harris,25,Male,Blue Collar Worker,5199.04,725,2022-02-19
CUST-2701,Mary Gonzalez,58,Female,Self-Employed Business,15377.96,776,2020-02-23
CUST-2702,Daniel Garcia,31,Male,Salaried Professional,12513.07,630,2020-07-30
CUST-2703,Jessica Johnson,43,Female,Salaried Professional,6188.44,604,2020-11-25
CUST-2704,Michael Wright,55,Female,Freelancer,7914.25,667,2020-06-21
CUST-2705,Karen Garcia,39,Male,Salaried Professional,4618.16,584,2022-09-21
CUST-2706,Elizabeth Hernandez,36,Female,Self-Employed Business,4732.44,718,2021-06-11
CUST-2707,Robert Wilson,53,Male,Salaried Professional,9273.72,779,2020-01-20
CUST-2708,Sarah Scott,44,Male,Salaried Professional,7765.84,727,2020-04-25
CUST-2709,Daniel Harris,36,Female,Salaried Professional,4622.89,560,2021-02-03
CUST-2710,Paul King,32,Male,Freelancer,4304.34,740,2022-08-02
CUST-2711,Joseph Ramirez,53,Male,Salaried Professional,5089.39,718,2021-08-23
CUST-2712,Andrew Rodriguez,41,Male,Blue Collar Worker,4276.7,638,2021-08-08
CUST-2713,Matthew Allen,24,Female,Self-Employed Business,12084.29,721,2021-10-02
CUST-2714,Donald Lee,46,Female,Salaried Professional,13864.74,789,2021-05-19
CUST-2715,William Anderson,41,Male,Gig Economy Worker,2510.34,714,2021-01-04
CUST-2716,Christopher Perez,18,Male,Salaried Professional,6334.64,640,2020-04-03
CUST-2717,David Nguyen,24,Female,Blue Collar Worker,4686.59,585,2022-08-31
CUST-2718,Paul Scott,36,Male,Self-Employed Business,13671.27,718,2020-07-10
CUST-2719,Richard Hernandez,59,Male,Salaried Professional,7376.46,698,2022-01-15
CUST-2720,Lisa King,62,Male,Salaried Professional,13107.0,733,2020-08-02
CUST-2721,Christopher Hill,58,Male,Freelancer,4130.31,615,2021-11-28
CUST-2722,Emily Allen,44,Male,Freelancer,6142.73,737,2020-05-05
CUST-2723,Emily Miller,33,Male,Salaried Professional,8857.14,631,2022-07-17
CUST-2724,Joshua Thompson,44,Female,Self-Employed Business,4561.11,624,2022-01-14
CUST-2725,Susan Martinez,51,Female,Self-Employed Business,7028.33,776,2022-08-27
CUST-2726,Margaret Jones,24,Female,Blue Collar Worker,3453.84,624,2021-08-19
CUST-2727,Susan Lopez,44,Male,Salaried Professional,13237.96,600,2022-04-22
CUST-2728,Barbara Robinson,52,Male,Self-Employed Business,6144.78,737,2022-02-03
CUST-2729,Steven Young,51,Male,Retired,2910.3,716,2020-10-25
CUST-2730,Jennifer Harris,41,Female,Self-Employed Business,8025.63,726,2022-03-10
CUST-2731,Anthony Hill,25,Female,Freelancer,4969.21,632,2020-12-09
CUST-2732,Anthony Moore,41,Female,Self-Employed Business,7044.43,755,2022-08-01
CUST-2733,James Anderson,38,Female,Retired,2053.59,631,2020-07-23
CUST-2734,William Torres,48,Female,Blue Collar Worker,3642.62,719,2020-10-12
CUST-2735,Margaret Walker,18,Male,Self-Employed Business,12485.38,677,2022-08-09
CUST-2736,Ashley Miller,18,Male,Blue Collar Worker,3116.29,610,2020-10-20
CUST-2737,Christopher Brown,24,Male,Self-Employed Business,7711.39,729,2021-04-29
CUST-2738,Jennifer Lewis,34,Male,Salaried Professional,8491.84,759,2020-12-22
CUST-2739,Andrew Jones,47,Male,Blue Collar Worker,4343.76,525,2022-06-22
CUST-2740,Barbara King,30,Female,Salaried Professional,10233.72,812,2021-09-19
CUST-2741,Andrew Gonzalez,29,Female,Blue Collar Worker,2361.71,768,2021-08-26
CUST-2742,Robert Miller,39,Female,Salaried Professional,8580.4,758,2022-07-23
CUST-2743,James Scott,44,Female,Salaried Professional,11724.44,663,2021-05-06
CUST-2744,Karen Williams,42,Male,Salaried Professional,5358.01,683,2020-05-09
CUST-2745,Jessica Williams,31,Male,Gig Economy Worker,4089.39,695,2020-05-18
CUST-2746,James Nguyen,54,Male,Salaried Professional,5687.08,726,2020-07-13
CUST-2747,Sarah King,35,Female,Blue Collar Worker,2865.01,723,2022-06-01
CUST-2748,William Martin,20,Female,Blue Collar Worker,3557.18,720,2022-06-06
CUST-2749,Andrew Martin,47,Female,Salaried Professional,12621.55,713,2021-01-08
CUST-2750,John Robinson,45,Female,Salaried Professional,12867.39,727,2022-08-31
CUST-2751,David Martin,41,Female,Gig Economy Worker,3064.15,594,2020-08-19
CUST-2752,Donald Walker,34,Female,Blue Collar Worker,2295.41,722,2021-06-15
CUST-2753,Sandra Miller,26,Female,Blue Collar Worker,4474.56,760,2021-06-01
CUST-2754,Mark Gonzalez,48,Male,Salaried Professional,10516.61,778,2020-08-28
CUST-2755,Betty Wright,52,Female,Salaried Professional,13561.87,703,2021-12-04
CUST-2756,Elizabeth Brown,53,Female,Salaried Professional,6187.12,723,2022-06-18
CUST-2757,Richard Robinson,18,Female,Salaried Professional,9874.39,640,2020-12-13
CUST-2758,Mary Miller,29,Female,Salaried Professional,8171.83,803,2020-12-09
CUST-2759,Steven Anderson,33,Female,Self-Employed Business,10286.98,788,2022-04-12
CUST-2760,Susan Taylor,39,Male,Salaried Professional,9118.71,850,2020-03-04
CUST-2761,Donna Clark,38,Female,Salaried Professional,5493.15,810,2021-02-13
CUST-2762,Mary Young,23,Male,Salaried Professional,12982.03,682,2022-05-14
CUST-2763,David Martinez,40,Female,Gig Economy Worker,3368.89,701,2021-08-13
CUST-2764,Jessica Rodriguez,23,Male,Gig Economy Worker,4419.78,787,2022-07-30
CUST-2765,Joseph Hernandez,44,Male,Gig Economy Worker,3479.64,605,2021-05-07
CUST-2766,William Harris,36,Male,Self-Employed Business,4444.35,680,2021-07-15
CUST-2767,Andrew Thomas,41,Female,Salaried Professional,11150.52,670,2020-01-23
CUST-2768,Paul Miller,52,Male,Salaried Professional,11473.7,738,2022-09-13
CUST-2769,Lisa Nguyen,35,Female,Self-Employed Business,14077.48,770,2022-07-31
CUST-2770,Donna Robinson,29,Male,Student,1316.69,574,2022-06-12
CUST-2771,Susan Flores,64,Male,Blue Collar Worker,4929.55,850,2021-12-03
CUST-2772,Jennifer Lee,20,Female,Freelancer,3326.26,621,2021-04-24
CUST-2773,Betty Williams,37,Male,Salaried Professional,12778.27,772,2020-02-06
CUST-2774,Andrew Scott,36,Male,Salaried Professional,9614.47,789,2022-05-10
CUST-2775,Jessica Flores,42,Female,Blue Collar Worker,4566.1,614,2020-05-24
CUST-2776,John Torres,53,Female,Freelancer,3337.36,702,2020-04-23
CUST-2777,Ashley Rodriguez,38,Female,Self-Employed Business,7836.86,730,2022-03-03
CUST-2778,Matthew Thompson,36,Female,Salaried Professional,11067.6,738,2022-04-22
CUST-2779,Richard Lee,40,Female,Retired,3118.97,667,2020-09-07
CUST-2780,Donna Hernandez,51,Female,Blue Collar Worker,2483.12,675,2021-11-21
CUST-2781,Nancy Moore,36,Female,Salaried Professional,12154.05,767,2022-07-14
CUST-2782,Emily Lopez,28,Male,Salaried Professional,5777.62,650,2021-08-15
CUST-2783,Sandra Torres,53,Female,Blue Collar Worker,2280.87,642,2022-04-07
CUST-2784,James Jackson,18,Male,Salaried Professional,4733.76,526,2021-02-13
CUST-2785,Donna Thompson,49,Female,Salaried Professional,13919.89,757,2022-07-26
CUST-2786,James Jones,35,Female,Self-Employed Business,14415.43,682,2021-03-11
CUST-2787,Mary Lee,33,Female,Blue Collar Worker,4673.1,579,2020-03-21
CUST-2788,Elizabeth Garcia,46,Male,Blue Collar Worker,5037.65,657,2022-02-08
CUST-2789,Barbara Hernandez,44,Male,Salaried Professional,5009.42,709,2021-02-09
CUST-2790,Mark Moore,51,Female,Salaried Professional,13575.46,744,2021-05-02
CUST-2791,Lisa Brown,39,Female,Salaried Professional,9996.69,726,2020-12-26
CUST-2792,Christopher Lewis,46,Male,Salaried Professional,12872.72,691,2022-04-02
CUST-2793,Patricia Perez,28,Female,Salaried Professional,11032.92,674,2021-11-01
CUST-2794,Sarah Jackson,38,Male,Salaried Professional,5263.13,673,2020-10-20
CUST-2795,Barbara Rodriguez,47,Female,Student,1218.92,673,2022-01-22
CUST-2796,Charles Hernandez,32,Male,Freelancer,3950.75,599,2021-05-05
CUST-2797,Ashley Torres,31,Male,Salaried Professional,9319.92,580,2022-07-09
CUST-2798,Richard Jones,26,Female,Blue Collar Worker,2668.06,602,2021-09-26
CUST-2799,Joseph Thompson,42,Female,Self-Employed Business,4283.37,696,2020-04-17
CUST-2800,Barbara Rodriguez,26,Female,Salaried Professional,13275.06,752,2020-04-08
CUST-2801,Anthony White,28,Female,Gig Economy Worker,4577.91,777,2021-12-07
CUST-2802,Richard Williams,51,Male,Blue Collar Worker,3385.13,790,2020-10-17
CUST-2803,Patricia Smith,51,Male,Salaried Professional,10960.21,838,2020-06-01
CUST-2804,Mary Flores,37,Female,Blue Collar Worker,4509.62,655,2020-01-14
CUST-2805,Mary Robinson,25,Female,Salaried Professional,10983.26,850,2022-02-11
CUST-2806,James Scott,50,Female,Salaried Professional,12866.9,756,2021-07-17
CUST-2807,Richard Gonzalez,67,Female,Blue Collar Worker,3576.71,717,2021-02-17
CUST-2808,David Jackson,25,Female,Blue Collar Worker,3717.97,759,2022-06-10
CUST-2809,Anthony Jackson,44,Male,Blue Collar Worker,2526.7,791,2020-05-11
CUST-2810,Andrew Clark,62,Female,Blue Collar Worker,3103.56,723,2021-05-28
CUST-2811,Michael Garcia,26,Female,Freelancer,4764.81,658,2022-03-03
CUST-2812,Daniel Martin,54,Male,Self-Employed Business,14467.83,695,2021-07-12
CUST-2813,Michelle Lewis,53,Male,Salaried Professional,13014.07,754,2020-04-14
CUST-2814,David Jackson,29,Female,Salaried Professional,7710.88,581,2022-07-08
CUST-2815,James King,37,Male,Self-Employed Business,9374.96,730,2022-05-03
CUST-2816,Charles Perez,50,Male,Salaried Professional,5117.35,770,2022-06-21
